0,"353;69;57;44;47;11;43;38;64;16;18;44;39;19;51;111;353;69;57;44;47;11;43;38;64;16;18;44;39;19;51;111;353;69;57;44;47;11;43;38;64;16;18;44;39;19;51;111"
1,"370;54;59;63;42;20;43;40;54;19;22;27;31;25;53;102;365;49;55;65;44;18;40;43;62;18;22;28;33;22;57;103;351;56;56;76;40;18;39;42;50;19;18;26;30;23;77;103"
2,"357;76;47;31;44;6;38;33;65;20;25;36;40;23;71;112;350;59;47;39;41;10;40;31;69;28;29;31;40;24;64;122;367;64;47;36;40;9;39;32;68;24;24;32;38;24;64;116"
3,"369;50;48;47;47;14;33;28;91;23;22;37;46;22;56;91;371;48;53;37;53;14;36;29;91;23;20;39;50;17;49;94;378;50;54;39;49;15;34;27;96;24;20;36;46;20;44;92"
4,"373;44;43;44;53;7;27;28;75;22;11;36;54;16;84;107;386;48;46;45;51;9;27;31;76;23;14;34;47;17;70;100;388;43;42;46;52;6;28;29;73;21;13;37;47;17;77;105"
5,"445;40;34;31;36;9;30;28;93;25;16;41;48;20;61;67;435;40;34;29;40;10;25;23;101;24;15;44;48;17;62;77;427;41;37;32;37;9;29;29;91;25;17;43;54;18;64;71"
6,"407;57;38;44;48;17;29;30;84;29;16;28;46;25;46;80;405;55;39;47;49;17;27;31;80;28;17;27;48;26;44;84;388;64;38;48;48;17;27;30;91;26;16;26;49;27;46;83"
7,"432;61;36;46;33;12;32;22;83;22;19;25;45;27;49;80;449;61;30;44;34;13;29;23;74;21;23;27;44;21;51;80;436;64;33;46;29;11;27;25;80;23;19;22;41;22;63;83"
8,"385;34;49;52;38;11;41;32;69;19;21;41;36;16;79;101;379;37;49;54;39;10;40;31;73;18;19;38;34;16;83;104;386;36;46;48;38;11;40;32;72;20;22;40;37;15;82;99"
9,"320;48;54;40;32;11;46;41;51;18;26;38;40;19;114;126;320;47;58;40;34;11;44;40;52;18;24;39;42;17;110;128;313;48;51;49;30;10;45;44;55;17;25;34;42;16;114;131"
10,"337;40;50;48;45;7;35;39;69;19;15;39;49;23;77;132;331;45;47;52;47;6;34;38;69;22;15;41;50;19;81;127;331;43;46;54;39;6;34;45;68;17;14;39;51;15;87;135"
11,"241;33;28;69;36;7;21;109;218;12;14;21;79;18;45;73;235;31;29;71;37;7;19;112;222;14;16;25;82;16;38;70;239;35;30;66;36;7;20;108;217;14;14;25;80;18;37;78"
12,"469;56;46;52;35;10;21;41;71;24;16;28;27;18;35;75;470;58;48;50;37;10;21;42;68;26;17;24;28;18;31;76;462;60;49;47;37;10;23;41;69;26;16;29;28;18;32;77"
13,"422;107;35;50;27;10;25;42;54;33;16;34;32;20;48;69;430;109;43;54;29;15;20;41;52;36;13;30;26;17;40;69;435;107;39;51;31;13;23;39;53;38;14;29;27;18;41;66"
14,"456;85;40;59;35;9;27;25;71;26;11;26;29;14;41;70;481;92;35;46;44;9;24;17;82;23;14;23;26;15;35;58;494;96;38;49;37;10;25;20;65;24;12;29;26;13;35;51"
15,"368;62;41;58;35;5;43;24;76;18;18;47;40;21;71;97;378;59;45;50;37;7;47;26;76;19;19;48;35;23;62;93;381;62;48;53;38;6;44;26;74;19;20;46;36;21;57;93"
16,"354;40;42;47;48;10;30;30;86;22;20;45;47;23;71;109;359;37;45;40;46;12;29;27;78;20;19;46;48;23;77;118;348;35;45;44;43;12;32;30;87;22;21;40;52;22;72;119"
17,"323;39;44;39;36;12;43;34;86;17;18;28;48;32;109;116;338;37;48;30;36;9;38;37;80;19;17;29;51;33;114;108;333;38;49;29;37;11;39;36;80;18;18;30;50;33;109;114"
18,"345;39;46;42;53;10;27;25;108;30;24;32;73;20;50;100;352;42;44;36;50;10;25;24;113;31;25;24;64;25;62;97;347;40;47;31;52;10;28;24;112;32;27;28;68;26;50;102"
19,"442;48;33;44;30;7;33;18;78;21;18;28;42;18;87;77;442;45;40;42;25;8;35;15;78;19;15;26;42;18;94;80;449;47;35;44;28;7;33;16;76;19;16;24;38;17;91;84"
20,"376;70;49;41;33;8;42;28;64;18;17;30;41;22;79;106;383;71;43;42;34;10;37;31;68;15;18;31;40;22;77;102;358;67;49;48;30;10;45;33;69;17;14;25;39;21;86;113"
21,"297;56;59;80;57;21;40;54;73;15;9;45;46;14;49;109;306;48;58;67;60;15;45;45;80;16;12;40;47;19;48;118;308;51;57;75;57;15;48;49;68;17;18;38;43;19;45;116"
22,"390;71;42;43;37;13;26;29;83;25;16;14;42;26;72;95;393;69;39;45;34;13;28;28;86;26;17;15;44;25;73;89;411;70;38;35;37;11;24;28;83;21;20;15;47;23;68;93"
23,"379;48;34;37;44;15;28;15;88;26;22;43;49;25;82;89;381;51;44;32;44;16;28;16;94;27;16;36;49;27;70;93;366;65;37;33;40;16;29;19;92;21;19;37;52;23;85;90"
24,"298;34;26;31;38;2;17;11;276;15;16;25;104;12;53;66;308;35;29;33;42;5;15;7;262;16;14;31;104;15;50;58;305;31;27;36;37;5;16;14;258;15;15;28;99;13;58;67"
25,"510;145;31;57;25;10;18;29;40;22;5;26;9;15;33;49;508;152;32;69;24;10;16;35;36;17;5;26;7;14;30;43;511;153;29;60;24;11;16;29;42;20;6;26;8;15;29;45"
26,"184;99;23;81;36;5;19;60;37;21;14;24;54;13;147;207;190;102;25;79;36;6;19;58;38;18;14;28;56;13;140;202;202;114;24;82;32;5;23;53;36;18;18;23;61;13;123;197"
27,"246;97;13;66;31;4;16;20;63;15;9;31;69;7;190;147;273;102;22;54;27;6;13;19;66;14;7;36;62;11;176;136;303;111;11;60;20;5;13;13;61;22;8;29;54;16;171;127"
28,"419;98;40;41;35;12;20;24;63;16;15;16;37;22;84;82;431;103;38;35;34;12;19;22;65;13;11;16;41;20;84;80;428;100;40;42;36;11;18;24;62;13;14;19;36;20;79;82"
29,"479;106;39;34;29;16;20;19;56;24;16;9;36;20;42;79;466;113;39;43;31;12;19;31;56;23;21;10;32;20;36;72;488;112;42;31;34;13;18;24;56;21;14;11;33;20;36;71"
