0,"484;34;46;33;21;9;34;31;54;14;21;11;42;17;95;78;481;33;46;33;22;9;35;30;54;14;20;15;43;18;93;78;477;36;44;30;22;9;36;28;55;14;22;15;45;17;92;82"
1,"455;50;47;39;44;9;25;12;71;22;22;31;57;8;48;84;452;55;46;40;44;9;26;14;73;20;23;28;54;10;48;82;437;51;46;43;44;8;26;13;72;20;22;30;56;10;59;87"
2,"369;52;70;36;40;11;52;36;70;15;20;27;51;18;58;99;361;59;71;42;41;11;49;32;75;16;22;22;54;20;53;96;336;57;64;37;38;11;48;33;73;12;21;24;46;21;84;119"
3,"393;44;57;37;44;10;48;30;64;20;19;17;41;20;77;103;382;56;55;39;41;6;50;28;66;16;20;17;49;22;74;103;372;46;51;43;43;9;41;41;71;15;23;20;47;21;79;102"
4,"418;54;64;42;50;5;28;35;60;24;24;30;46;9;50;85;380;48;62;46;52;4;32;33;70;26;22;30;51;10;62;96;383;59;64;50;51;5;28;30;65;23;21;31;44;11;71;88"
5,"369;56;61;58;36;8;43;43;59;16;23;21;45;9;77;100;353;49;72;62;45;9;47;41;65;18;23;21;42;8;63;106;351;54;61;60;41;6;49;42;64;17;26;25;48;9;66;105"
6,"320;28;53;43;49;0;40;29;89;13;22;28;80;16;111;103;341;38;47;42;47;0;40;27;82;11;25;30;70;17;104;103;328;35;53;44;45;1;38;26;84;11;25;26;72;17;112;107"
7,"447;36;45;27;45;9;31;16;92;24;20;15;65;7;70;75;441;41;43;27;43;6;27;24;97;21;21;19;64;6;66;78;440;49;44;27;47;11;28;20;90;20;24;18;63;6;51;86"
8,"401;42;70;41;50;6;32;36;78;13;19;34;51;11;48;92;396;45;65;43;49;5;34;34;73;11;21;33;55;13;51;96;388;50;66;48;43;6;33;38;80;16;19;31;50;12;56;88"
9,"396;49;50;37;47;7;26;23;96;21;21;29;56;12;65;89;408;53;52;47;44;7;23;29;86;27;19;29;58;10;51;81;386;47;54;50;49;11;25;30;84;22;23;31;61;10;50;91"
10,"477;36;58;22;36;7;27;19;93;17;10;18;56;16;61;71;455;42;53;31;34;7;26;20;104;17;13;16;52;14;67;73;437;39;52;33;30;7;29;25;95;15;14;18;54;13;82;81"
11,"236;69;11;32;18;1;18;27;136;15;5;10;128;10;186;122;236;59;7;35;11;1;17;23;154;16;6;4;149;13;192;101;253;67;11;35;11;1;16;21;146;15;5;4;138;13;175;113"
12,"212;186;21;62;5;4;19;48;75;13;5;11;68;6;149;140;210;193;21;70;5;4;19;47;73;10;5;11;74;5;135;142;207;189;20;66;3;3;19;50;77;14;6;10;81;6;138;135"
13,"454;48;47;29;33;9;33;30;70;13;23;21;35;10;75;94;469;53;53;26;32;10;30;32;67;14;22;22;35;11;66;82;471;48;53;27;32;11;29;32;69;13;21;22;33;12;69;82"
14,"371;44;78;53;42;7;52;43;40;13;12;26;26;15;85;117;360;42;69;50;41;5;45;40;55;18;18;25;30;14;98;114;364;51;81;64;38;6;51;49;34;12;11;28;27;16;84;108"
15,"440;82;31;70;31;7;27;54;65;13;12;19;28;10;49;86;437;99;39;69;24;10;25;49;51;18;11;20;29;6;49;88;455;94;32;61;31;10;31;38;57;17;11;16;29;6;51;85"
16,"366;55;47;49;33;3;43;30;70;22;18;17;50;10;101;110;371;71;50;36;31;7;47;33;66;14;20;15;50;10;94;109;374;76;51;51;37;3;45;31;59;20;21;16;43;12;78;107"
17,"378;135;32;59;19;13;26;30;34;18;8;15;27;14;114;102;394;131;41;56;16;12;23;31;48;20;6;15;29;17;97;88;401;123;47;54;17;13;25;36;45;17;6;17;27;16;89;91"
18,"529;81;26;36;22;8;22;15;88;19;7;15;38;16;54;48;539;84;32;29;29;9;18;12;93;19;6;13;43;12;40;46;540;88;30;22;29;9;19;6;89;22;6;15;47;10;45;47"
19,"489;70;50;33;43;7;27;23;75;26;14;21;25;14;45;62;480;75;54;43;41;8;31;26;76;26;15;20;23;14;30;62;453;72;51;47;43;8;35;25;83;23;14;21;29;17;38;65"
20,"300;33;62;52;33;9;54;37;68;23;21;21;51;11;109;140;306;39;62;44;38;8;50;39;68;20;23;15;46;9;118;139;329;42;60;45;39;9;52;40;62;16;22;21;44;10;103;130"
21,"524;118;20;22;15;5;18;16;47;12;5;7;29;9;76;101;548;123;23;23;18;6;12;18;46;12;4;7;27;8;58;91;530;116;22;31;20;6;13;20;49;14;7;6;27;9;63;91"
22,"583;131;19;33;15;3;13;8;94;10;4;9;31;5;32;34;634;132;21;26;21;3;8;6;69;14;6;6;23;7;23;25;668;135;15;25;15;3;7;8;59;14;3;7;25;5;12;23"
23,"353;91;18;41;17;6;22;22;84;12;15;13;81;9;142;98;369;91;24;37;16;10;27;28;78;12;10;12;79;8;130;93;369;95;25;32;20;10;24;25;74;18;12;13;82;6;129;90"
24,"254;83;20;36;13;3;24;42;86;15;8;15;87;10;176;152;265;81;19;29;14;2;21;42;118;18;5;8;91;15;162;134;262;85;18;35;13;1;16;44;114;16;8;10;97;15;164;126"
25,"339;63;40;60;18;5;28;27;131;14;10;13;96;15;106;59;326;66;38;59;22;5;27;31;136;10;14;15;97;14;96;68;332;58;43;58;21;3;28;42;127;14;12;12;89;15;107;63"
26,"394;57;37;44;19;7;41;16;57;8;13;8;41;9;169;104;419;49;34;21;17;6;39;12;59;7;17;7;43;13;177;104;430;50;38;23;17;6;42;14;52;5;16;5;36;11;176;103"
27,"157;59;18;57;20;1;32;61;75;16;6;21;120;17;154;210;153;60;19;55;16;1;29;69;76;18;6;19;119;20;163;201;167;63;17;57;20;1;27;64;75;17;7;21;114;17;153;204"
28,"339;98;33;81;27;5;31;67;46;6;11;23;47;6;69;135;345;102;35;76;31;4;29;70;41;7;11;25;50;5;61;132;352;101;25;102;32;6;29;61;52;8;9;23;50;8;49;117"
29,"437;79;47;55;39;9;22;32;62;27;13;28;46;5;49;74;416;76;49;49;40;9;23;33;75;25;14;26;54;8;53;74;426;88;46;55;39;9;21;34;72;26;12;28;53;6;44;65"
30,"493;59;18;61;26;6;13;70;115;8;9;32;30;8;33;43;514;62;19;61;22;5;11;66;110;8;7;31;29;7;31;41;490;70;17;61;23;6;7;68;123;10;8;29;31;7;38;36"
31,"541;107;32;53;23;5;22;26;58;19;11;12;30;10;27;48;559;110;30;41;30;4;17;26;57;15;10;11;29;12;22;51;541;121;29;60;24;7;20;30;53;14;13;10;31;8;21;42"
32,"523;93;31;48;27;5;25;19;53;27;10;16;44;12;39;52;525;92;31;41;25;5;24;23;64;25;9;18;48;14;37;43;538;100;29;54;28;3;24;18;52;28;9;14;45;14;25;43"
33,"206;133;25;72;5;2;14;66;61;20;1;7;77;17;143;175;214;127;25;61;6;3;17;54;62;24;2;7;73;15;144;190;209;129;22;62;8;4;17;54;61;24;1;8;74;18;144;189"
34,"392;91;24;55;18;4;31;38;76;11;8;6;46;11;103;110;411;97;26;58;15;7;38;39;63;9;8;7;40;11;90;105;428;101;21;47;15;2;30;39;65;13;9;6;44;10;90;104"
35,"409;84;33;38;23;5;23;62;87;12;14;19;42;10;80;83;422;88;39;35;28;5;21;60;84;12;18;17;36;10;64;85;412;80;39;48;24;3;20;57;88;12;17;19;40;11;69;85"
36,"398;105;42;45;26;5;36;25;56;18;14;17;41;12;97;87;413;125;41;36;27;5;29;26;59;14;11;14;42;12;95;75;411;133;43;39;22;2;34;26;59;13;7;13;37;15;97;73"
37,"294;80;21;39;31;4;27;30;129;13;15;16;106;6;93;120;286;80;15;27;19;3;16;29;150;11;11;16;147;5;114;95;294;74;16;26;28;4;22;26;153;15;15;11;126;7;95;112"
38,"318;54;34;54;17;0;38;34;80;14;10;15;100;11;140;105;287;54;27;54;12;2;39;29;68;7;12;18;88;13;187;127;286;57;37;44;16;2;30;29;72;7;11;16;79;11;201;126"
39,"362;56;45;31;21;2;40;9;60;10;11;14;55;17;196;95;397;62;50;20;25;4;41;17;68;17;13;12;49;15;148;86;378;68;45;28;22;4;38;14;76;17;13;11;53;14;153;90"
40,"320;133;26;61;27;7;17;54;95;22;13;25;73;12;53;86;318;122;30;62;27;9;19;54;85;22;10;22;79;11;68;86;293;105;31;60;27;7;18;52;101;23;14;20;84;13;81;95"
41,"364;55;47;80;27;15;22;52;77;21;21;28;29;16;65;105;408;44;50;54;28;17;31;42;79;15;21;26;31;23;53;102;392;46;50;50;28;16;34;35;89;16;19;23;42;22;59;103"
