0,"174;11;0;10;0;0;2;23;70;26;2;18;1;3;2;96;43;0;0;1;0;0;1;0;8;0;0;1;2;0;0;10;3;0;0;0;0;0;3;1;0;0;0;0;0;0;1;2;30;1;0;0;1;0;0;1;4;1;0;1;2;0;0;3;2;0;0;1;1;0;0;13;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;5;28;0;0;0;0;0;0;0;13;82;5;1;3;20;4;27;67;11;0;0;0;19;0;21;113;176;13;1;7;0;0;2;20;70;28;4;23;1;1;2;94;39;1;0;1;0;0;0;0;7;1;0;0;1;0;0;12;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;34;2;0;1;1;0;0;0;4;0;0;0;1;0;0;3;2;0;0;0;0;0;0;14;0;0;0;0;0;0;0;23;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;4;27;0;0;0;0;0;0;0;14;83;6;0;1;21;3;28;74;9;0;0;0;22;0;23;106;176;8;1;9;0;0;1;21;69;26;4;20;4;1;1;99;43;0;0;1;0;0;0;0;10;0;0;1;1;0;0;9;3;0;0;0;1;0;3;0;0;0;0;0;0;0;0;2;31;2;0;0;2;0;0;0;2;0;0;0;1;0;0;4;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;6;25;0;0;0;0;0;0;1;16;88;4;2;2;23;3;26;72;9;0;0;0;21;0;24;105"
1,"99;21;20;42;6;2;11;47;18;5;1;2;5;2;16;61;10;0;0;1;2;2;0;1;2;0;0;0;38;6;30;6;9;1;2;2;4;1;1;2;0;0;0;0;0;0;3;0;4;0;1;2;1;0;0;3;4;0;1;1;11;1;9;6;6;67;2;105;1;3;1;10;2;3;0;1;1;4;0;14;2;1;0;0;0;0;1;4;1;3;0;0;4;0;2;13;2;27;2;33;1;1;0;7;2;1;0;3;1;0;0;11;45;3;2;11;2;1;5;13;14;4;0;5;4;8;4;36;94;21;19;37;10;4;18;38;15;5;3;4;9;1;10;60;9;1;0;1;2;1;4;0;3;1;2;0;32;5;34;11;5;5;3;3;2;2;1;2;1;0;0;2;2;0;1;2;3;0;1;0;1;0;3;0;4;1;1;1;13;3;11;6;8;71;2;106;0;5;0;8;2;2;0;3;0;2;0;9;2;0;0;0;0;0;0;5;2;1;0;1;1;1;6;9;3;24;0;33;1;0;0;8;2;1;0;1;1;0;1;6;46;4;1;8;2;2;3;16;19;4;1;4;7;5;3;39;88;21;25;22;8;4;13;32;21;4;4;2;10;1;11;65;12;1;2;1;3;2;1;2;4;2;0;1;32;4;34;11;5;2;3;2;3;1;0;3;2;0;1;2;0;0;1;3;7;1;3;0;0;0;0;3;1;1;1;2;12;3;13;5;9;75;2;93;0;1;0;8;1;1;0;3;1;4;0;9;1;0;1;1;0;0;1;3;1;0;0;0;1;8;7;14;7;29;0;30;1;0;0;8;1;1;0;1;1;0;0;6;52;6;2;8;1;2;3;15;15;5;2;4;8;6;5;37"
2,"119;20;14;21;14;5;19;35;23;2;3;0;13;2;15;45;17;0;5;4;3;1;3;2;13;1;3;3;19;8;34;24;16;6;7;2;0;1;5;2;0;0;0;0;3;1;2;5;13;1;3;0;0;0;0;3;6;0;0;1;10;3;8;4;18;17;1;21;5;3;1;10;4;0;1;1;1;2;0;11;6;2;0;0;1;0;1;2;4;1;0;1;7;3;2;7;21;17;1;13;1;1;4;6;3;2;0;1;1;2;5;9;75;12;0;1;8;0;4;13;14;9;1;5;16;5;6;43;130;17;18;19;13;7;22;35;12;3;3;1;13;5;16;50;13;1;2;2;4;0;3;3;16;2;4;3;21;6;27;21;15;4;4;2;0;1;4;4;4;0;0;1;3;1;0;5;10;4;1;0;0;0;1;1;8;0;0;0;9;3;9;6;16;17;3;19;3;4;2;9;6;1;2;0;5;1;0;9;3;2;1;1;1;0;1;4;5;3;0;2;4;2;3;6;19;15;1;14;3;2;3;4;5;1;1;1;4;0;2;9;74;8;1;1;8;1;6;7;20;6;2;6;15;5;12;41;137;16;15;20;10;5;14;34;17;1;4;4;20;4;14;39;11;0;3;3;4;0;5;4;15;2;3;1;24;6;17;27;15;5;5;5;0;1;3;2;0;0;1;1;5;0;1;5;12;3;0;1;1;0;1;2;4;0;1;0;7;4;8;11;12;17;3;14;5;5;3;9;8;1;1;2;2;3;1;6;1;2;0;0;1;0;1;4;6;2;0;0;7;3;2;7;20;18;1;16;3;1;2;2;1;4;0;0;2;1;3;6;72;14;1;4;10;1;3;15;23;5;2;3;19;5;12;44"
3,"107;8;7;16;4;1;8;33;29;5;2;4;11;1;5;101;9;3;1;0;2;0;2;2;9;0;1;0;17;2;11;7;12;2;2;0;2;0;0;1;1;0;1;0;1;0;0;1;14;1;0;1;0;1;3;4;11;1;0;1;8;0;12;10;35;30;1;19;2;1;1;6;5;0;1;3;3;0;0;5;4;4;1;0;1;0;0;1;4;2;0;0;0;0;1;4;34;23;2;12;3;1;0;13;2;2;1;1;0;0;2;8;80;22;4;9;5;3;3;27;41;12;5;5;16;5;6;45;112;9;7;13;8;0;8;38;29;5;2;4;9;0;9;101;15;1;0;0;0;0;3;4;7;1;1;1;18;1;13;13;6;3;0;1;2;0;0;3;2;0;0;0;0;0;0;1;19;2;1;3;0;1;4;3;8;2;0;1;9;1;10;10;34;29;4;18;0;0;1;8;3;1;2;1;2;0;0;7;5;2;2;0;2;0;0;0;2;2;0;1;1;1;4;3;29;28;0;14;2;1;1;10;3;0;2;3;1;0;3;6;67;18;3;10;4;6;4;21;36;9;3;7;16;8;12;38;122;6;4;14;1;0;6;29;25;6;1;4;9;0;6;102;13;3;0;1;3;1;2;4;10;0;1;0;18;1;12;8;10;3;2;0;3;1;0;2;3;0;1;0;1;0;0;0;14;1;2;0;0;0;4;4;9;0;0;0;10;2;10;7;33;21;1;14;2;1;0;8;5;3;2;1;1;1;0;6;1;2;1;0;1;0;1;0;6;2;1;0;2;1;5;2;35;23;1;12;2;5;0;8;3;0;1;1;1;0;3;7;78;18;3;14;7;4;4;21;44;9;5;9;18;8;5;50"
4,"78;15;29;34;8;1;14;14;16;2;2;2;11;0;13;20;2;0;0;0;2;0;1;1;3;2;0;0;80;0;64;16;10;1;4;0;1;0;1;0;1;0;0;1;0;0;1;0;5;0;1;0;1;0;1;2;1;0;3;0;32;1;30;10;13;105;5;101;0;3;0;14;1;3;0;1;0;4;0;10;0;1;0;1;0;0;0;2;0;1;0;0;0;14;2;15;5;25;1;47;0;0;0;6;0;1;0;0;2;0;0;4;4;3;0;10;1;1;0;11;9;5;1;0;9;7;3;36;70;16;26;31;9;0;11;17;22;2;1;1;10;1;16;18;4;0;1;1;2;0;1;0;2;0;0;0;85;2;63;18;12;2;4;0;1;0;0;0;1;0;0;1;1;0;2;0;5;0;1;0;1;1;0;1;2;0;3;0;32;0;34;8;12;101;6;97;0;2;1;13;2;2;0;1;0;5;0;8;0;2;0;1;0;1;0;1;0;2;0;1;0;15;1;17;6;28;1;50;0;1;0;3;1;1;0;0;1;0;0;4;2;1;0;9;1;0;0;6;12;6;1;1;8;7;5;36;74;15;28;39;11;1;10;17;17;2;1;2;12;1;16;19;2;0;0;1;1;1;1;2;3;0;1;0;68;1;71;14;10;1;6;1;1;0;1;1;0;0;0;1;0;0;3;1;6;0;2;0;0;0;0;0;3;0;2;0;30;0;31;10;17;94;4;91;0;2;2;14;0;5;0;0;1;2;0;10;0;2;0;3;0;1;0;0;1;3;0;0;0;16;1;16;9;28;1;47;0;0;0;3;0;0;0;0;1;0;0;2;2;3;0;8;2;1;0;8;11;6;1;2;9;10;3;41"
5,"80;26;24;22;12;2;9;9;8;1;2;1;11;2;11;6;8;2;1;4;2;0;1;3;13;0;2;2;67;4;42;7;12;4;5;2;5;0;0;1;0;0;0;0;13;0;2;2;7;3;0;0;0;0;0;3;10;1;2;4;62;7;32;13;21;45;11;58;3;3;2;14;3;4;1;2;2;1;0;5;3;2;2;1;1;0;1;4;1;4;1;1;4;2;1;10;10;30;1;24;0;1;1;5;2;1;0;1;2;1;1;8;11;8;1;5;1;4;1;8;6;7;2;12;14;15;10;44;92;19;22;17;13;3;10;9;11;2;3;4;11;5;10;9;8;1;1;3;1;0;1;2;11;1;1;1;63;3;42;11;12;3;4;3;3;0;2;0;2;0;1;0;13;0;2;3;6;3;1;2;0;0;0;1;8;2;1;3;57;9;27;14;20;46;11;68;3;0;0;8;2;3;1;1;1;2;1;8;4;3;1;3;0;1;1;2;2;1;0;3;6;5;1;11;11;27;2;20;0;3;0;10;2;0;0;0;1;0;0;9;9;12;0;3;0;4;2;9;10;5;1;11;16;15;15;36;110;13;30;18;8;0;11;9;6;1;1;3;13;3;8;10;6;0;1;3;4;0;1;3;9;1;1;1;50;6;36;9;19;4;7;4;2;0;1;0;1;0;0;0;10;0;3;1;10;2;0;2;1;0;1;2;8;0;2;6;57;7;25;9;25;44;13;63;2;2;0;10;0;3;1;0;0;3;0;7;2;6;2;3;1;1;0;4;2;6;0;2;6;3;1;12;12;25;0;25;1;3;0;6;3;1;0;0;2;2;0;8;5;14;2;4;1;3;1;6;5;7;2;9;17;19;14;44"
6,"179;14;17;12;10;1;0;4;14;3;0;0;4;2;0;4;24;2;2;2;5;1;1;0;18;0;3;1;12;0;3;2;28;1;1;2;1;0;1;0;3;0;1;0;1;0;1;0;22;2;3;0;5;0;1;2;21;5;2;1;76;6;9;5;45;13;3;31;5;2;3;4;11;1;0;0;1;0;3;6;9;4;0;6;0;0;1;1;3;2;2;9;4;0;3;9;27;8;4;8;7;1;4;3;7;3;0;0;4;1;1;3;30;16;7;7;6;2;3;5;23;13;6;13;32;15;14;30;182;17;15;12;9;1;3;4;11;4;1;1;8;1;0;3;22;2;2;2;6;1;1;0;18;3;3;1;9;0;4;2;23;1;1;2;1;0;1;1;3;0;0;0;2;0;1;0;24;1;2;0;5;1;1;3;21;3;2;1;77;8;6;4;43;13;3;35;4;1;3;5;10;0;0;0;0;0;2;7;8;2;0;7;1;0;1;1;3;2;1;11;4;1;2;9;27;5;2;11;8;2;5;2;6;3;1;0;3;3;1;2;36;13;6;8;4;2;2;6;23;11;5;11;27;13;16;38;169;20;12;15;6;2;3;9;12;3;0;0;7;2;2;4;23;2;2;3;5;1;2;0;14;2;3;1;9;0;1;3;25;2;0;2;1;0;1;0;4;0;0;0;3;0;0;0;23;2;1;2;6;0;2;3;19;4;2;0;66;8;9;8;41;13;7;37;4;1;3;8;6;0;0;1;1;0;4;6;7;2;0;6;1;0;2;1;4;1;1;12;6;1;3;9;34;4;2;5;9;2;4;4;4;1;1;0;5;2;0;1;36;18;5;7;3;2;3;5;27;11;5;10;30;13;11;42"
7,"213;37;15;20;18;9;10;20;17;0;2;5;8;5;5;19;16;4;4;4;3;0;2;1;9;5;2;2;1;3;2;5;27;6;3;1;3;0;3;5;1;3;0;1;2;1;2;3;17;8;1;2;2;0;0;2;3;5;0;5;3;3;2;6;53;20;5;9;8;1;4;11;7;0;3;2;2;0;2;4;6;6;5;3;1;0;0;6;3;2;0;0;3;3;3;9;37;13;4;4;4;4;1;5;4;4;2;4;6;2;4;3;16;18;7;8;5;2;2;6;10;9;1;10;10;7;6;39;202;41;14;14;20;5;12;26;15;2;2;2;7;3;8;21;22;3;3;5;1;0;2;3;6;6;2;2;1;3;2;6;25;7;3;3;3;3;3;5;1;4;0;0;4;0;2;5;16;10;1;2;5;0;0;1;6;4;0;3;1;1;1;4;46;16;5;9;6;2;3;12;6;2;1;3;3;0;3;7;7;3;7;3;4;0;1;2;4;2;1;1;2;1;2;7;33;8;4;5;7;3;2;6;8;1;2;3;1;2;2;5;24;16;6;10;5;2;3;8;10;12;2;13;11;9;8;38;186;33;17;27;12;10;10;23;16;0;2;3;9;5;5;13;27;5;2;3;1;0;3;0;8;3;3;4;0;1;4;5;27;4;1;2;2;0;5;4;3;3;0;1;1;3;2;3;15;9;0;5;2;1;0;1;9;4;0;4;2;1;0;4;49;14;7;9;5;5;5;7;6;0;0;2;1;1;2;11;7;2;6;5;2;0;0;5;5;2;1;1;2;1;4;6;42;17;2;4;3;4;3;5;7;2;2;1;3;2;2;7;40;17;7;8;8;1;2;6;16;11;0;12;11;12;8;28"
8,"194;43;37;40;27;13;21;55;14;8;4;4;4;12;8;23;15;2;2;5;1;1;2;4;8;5;2;3;4;3;4;22;19;6;4;1;3;3;3;3;3;1;0;1;3;0;1;8;7;3;2;0;1;1;0;5;3;1;2;2;2;5;1;9;20;11;7;8;4;4;5;12;1;2;2;1;3;6;3;15;7;5;1;3;0;2;1;4;2;3;1;1;1;2;4;15;8;7;0;3;1;2;2;6;1;1;1;2;2;1;1;11;13;6;7;5;4;3;2;11;10;4;4;6;9;11;0;31;190;42;36;37;30;14;25;69;16;6;4;7;11;8;8;34;11;4;3;3;2;0;1;3;5;3;1;5;6;8;5;24;11;8;5;3;2;3;2;5;2;2;0;2;3;1;0;4;9;0;3;0;2;1;2;2;5;0;0;2;4;4;1;13;16;7;5;4;6;6;2;12;2;3;1;1;0;8;0;16;7;4;1;3;0;3;3;4;8;2;1;0;1;2;1;19;11;7;1;2;3;2;1;7;0;1;0;2;3;0;2;7;9;2;6;2;1;3;0;11;9;5;2;5;6;11;5;28;162;41;35;38;29;16;17;68;17;5;1;7;11;10;10;39;12;2;3;8;0;1;2;5;9;2;1;0;5;6;7;22;12;6;3;1;2;0;3;10;2;1;0;3;2;2;0;2;7;4;0;0;1;2;0;0;5;1;1;3;2;5;1;13;19;14;5;9;4;4;2;20;4;1;1;2;1;4;1;20;5;2;1;2;0;1;0;3;3;2;1;0;0;4;5;21;10;5;0;4;1;1;1;10;0;0;0;2;3;2;2;5;18;10;4;7;1;4;4;9;14;5;4;4;10;10;2;26"
9,"56;25;24;11;5;2;4;9;4;0;4;1;11;1;39;17;13;5;1;1;1;0;1;0;3;0;4;0;19;0;180;31;20;10;1;2;4;0;1;1;1;0;0;0;2;0;0;0;3;3;0;1;0;0;0;0;3;0;0;0;31;4;12;5;19;18;5;29;0;3;1;4;3;2;1;0;3;1;3;7;1;2;1;2;0;0;0;0;2;1;3;4;4;12;15;22;24;89;2;10;6;9;1;6;1;1;0;0;1;5;1;5;11;15;3;6;2;5;0;6;1;3;2;4;3;20;6;32;59;15;20;11;4;1;8;9;2;0;3;1;16;2;33;11;15;3;2;2;1;0;1;1;6;0;5;2;25;2;192;24;17;11;1;3;2;0;1;1;1;0;0;0;0;1;0;1;6;1;0;1;2;1;0;0;2;0;0;0;34;5;15;5;14;20;3;32;2;3;3;1;1;1;0;3;3;2;3;9;2;0;3;2;0;0;0;0;3;3;3;4;2;13;9;18;24;92;2;8;3;13;0;7;1;0;1;1;1;3;1;9;8;14;2;7;2;2;1;3;4;0;5;1;5;16;11;28;63;14;21;7;4;0;5;4;2;1;2;1;12;1;34;7;9;3;1;1;2;0;1;0;2;0;7;2;30;2;168;28;22;7;1;3;1;2;1;1;0;0;0;0;3;1;2;0;5;2;0;1;2;0;1;0;5;0;1;0;37;3;16;6;24;15;1;30;0;2;1;2;2;0;0;1;2;4;1;8;1;3;4;2;0;0;0;0;3;2;2;5;4;9;7;23;39;105;2;10;3;10;0;2;2;1;0;1;0;5;2;5;11;28;2;7;1;4;1;1;2;3;4;2;9;14;12;21"
