0,"391;63;42;38;43;8;25;30;75;25;25;21;52;14;83;89;379;56;42;38;41;8;27;30;78;26;28;21;54;15;84;97;362;66;43;43;39;6;30;30;86;21;25;21;56;15;83;98"
1,"255;28;47;33;39;12;32;46;116;17;33;32;73;25;89;147;250;27;47;29;42;9;29;40;124;15;34;30;77;27;96;148;253;29;49;36;42;11;33;45;114;16;29;32;67;26;93;149"
2,"334;64;57;95;34;11;43;55;42;9;12;39;41;13;59;116;335;66;59;100;35;13;42;58;34;11;8;40;39;11;58;115;331;68;59;88;35;12;45;58;44;11;11;43;38;15;53;113"
3,"416;65;51;56;27;7;32;30;72;29;13;23;41;21;56;85;403;66;48;55;30;6;31;33;74;29;13;30;43;19;58;86;402;66;53;56;28;9;30;27;78;27;13;23;47;18;58;89"
4,"336;44;39;25;44;4;27;23;119;16;26;21;87;22;99;92;346;37;39;33;41;4;27;24;119;14;26;22;87;23;93;89;356;38;32;18;41;7;25;20;122;14;26;21;93;26;99;86"
5,"416;52;47;30;38;5;29;21;98;13;23;18;57;15;74;88;401;58;45;33;35;4;34;19;100;12;18;16;54;14;89;92;418;52;50;33;34;5;32;21;97;13;17;18;55;17;77;85"
6,"431;65;48;53;40;15;29;21;73;22;17;16;42;20;56;76;438;66;49;54;40;14;29;22;76;23;16;15;40;20;49;73;435;70;49;53;41;14;30;21;77;22;16;15;40;20;48;73"
7,"397;84;55;50;41;14;38;28;65;22;17;38;30;15;37;93;408;90;58;41;40;12;37;27;72;21;16;37;29;15;33;88;400;85;56;46;41;14;34;29;71;22;18;36;30;14;37;91"
8,"425;49;40;35;35;7;26;23;107;17;16;30;55;21;63;75;424;50;41;41;36;8;28;25;103;17;15;29;51;21;62;73;431;48;42;37;35;7;28;23;105;18;15;28;53;21;61;72"
9,"452;45;43;49;33;11;25;23;82;14;18;31;37;14;68;79;444;46;39;53;33;11;24;24;87;13;19;32;38;15;69;77;448;43;38;54;33;12;24;23;82;14;22;32;38;15;68;78"
10,"441;45;34;85;25;6;27;85;65;11;7;35;34;12;53;59;455;47;36;66;29;4;26;77;67;13;8;36;35;13;49;63;439;42;34;87;25;6;28;77;77;13;7;36;37;13;48;55"
11,"573;53;45;54;23;9;24;16;70;10;5;23;22;17;31;49;558;57;41;65;20;8;28;15;73;11;10;21;24;13;33;47;579;48;44;58;20;8;25;14;65;13;4;23;21;13;36;53"
12,"498;60;43;43;29;9;17;30;80;14;15;17;27;20;54;68;492;56;42;35;28;7;18;27;94;13;17;19;39;22;50;65;498;60;38;50;27;7;18;28;80;12;15;21;26;21;54;69"
13,"382;58;52;42;33;5;47;28;69;15;15;44;49;10;73;102;382;58;52;42;33;5;47;28;69;15;15;44;49;10;73;102;383;58;52;43;35;5;47;28;68;15;15;43;47;10;73;102"
14,"220;51;32;49;15;23;20;115;110;15;32;27;38;28;39;210;220;53;29;48;19;21;20;114;110;16;34;25;35;29;42;209;220;51;29;47;16;24;21;113;109;17;33;24;36;30;41;213"
15,"196;68;37;74;43;11;23;103;84;12;29;27;45;19;70;183;196;68;38;74;44;11;22;103;84;12;29;27;44;19;70;183;196;68;38;74;43;11;22;103;84;12;29;27;45;19;70;183"
16,"229;45;40;67;45;7;39;41;50;14;21;30;78;12;158;148;208;44;33;76;44;5;46;50;51;11;22;32;89;12;154;147;217;42;41;64;47;3;43;42;53;16;24;32;80;12;151;157"
17,"389;93;51;81;37;5;37;45;49;14;16;33;33;19;32;90;383;97;56;74;38;4;36;44;53;16;15;33;34;20;33;88;386;96;53;84;39;5;38;44;55;15;15;29;32;19;30;84"
18,"496;93;29;55;32;6;17;20;65;16;10;19;28;14;58;66;509;95;33;55;23;6;20;22;57;17;10;23;33;13;46;62;524;96;35;50;27;7;18;22;62;16;9;22;29;12;37;58"
19,"465;76;29;49;25;5;32;20;72;19;17;20;44;11;62;78;483;75;33;44;29;4;30;17;70;18;17;20;42;9;56;77;482;76;32;41;27;4;32;19;77;16;17;19;41;10;55;76"
