0,"196;65;29;71;7;28;12;108;112;13;12;13;71;23;89;175;198;65;26;76;5;29;12;108;114;12;13;11;75;24;84;172;200;62;29;69;5;29;11;109;113;13;16;13;72;24;84;175"
1,"381;38;41;36;39;5;29;20;67;16;15;31;55;21;131;99;384;42;42;38;38;6;30;21;68;13;14;29;51;20;127;101;376;36;40;38;41;6;29;20;67;14;14;33;54;22;135;99"
2,"445;45;25;50;41;5;25;25;97;19;15;40;45;11;67;69;443;46;29;47;43;5;25;21;101;18;14;39;44;14;62;73;451;45;30;42;44;7;26;19;98;18;15;38;49;12;56;74"
3,"531;47;30;56;29;12;26;17;77;12;13;29;29;12;33;71;518;53;34;64;26;11;26;22;67;11;14;33;28;15;33;69;524;46;37;61;27;12;26;20;80;16;13;28;32;11;25;66"
4,"426;85;38;69;21;13;37;40;43;14;10;30;29;11;56;102;422;87;42;75;24;12;40;52;40;13;13;26;28;16;41;93;434;91;45;77;24;16;36;42;34;11;11;28;29;10;45;91"
5,"522;36;30;61;31;6;16;20;128;12;9;27;26;9;37;54;516;34;26;54;33;6;19;15;126;13;15;34;29;12;36;56;530;37;26;53;34;6;17;15;126;12;14;33;28;11;31;51"
6,"444;53;35;34;31;2;36;29;85;17;14;21;48;17;81;77;432;63;37;33;28;3;37;27;85;16;14;23;53;12;83;78;455;50;36;34;32;2;32;33;75;15;12;16;49;14;87;82"
7,"424;45;29;46;28;2;34;26;83;12;16;33;43;14;96;93;443;44;31;55;30;2;39;26;76;11;13;31;41;16;73;93;419;46;35;51;27;5;41;27;77;11;17;35;39;14;82;98"
8,"547;47;34;44;21;5;32;18;75;14;6;18;32;13;52;66;569;50;27;34;19;5;28;21;91;13;9;12;35;12;41;58;586;48;32;35;20;5;28;18;80;13;5;13;32;13;37;59"
9,"553;81;40;45;35;9;19;20;49;15;17;31;23;13;30;44;538;78;36;48;30;9;20;20;58;18;17;34;30;10;33;45;551;85;34;49;30;8;18;20;48;14;15;31;24;11;40;46"
