0,"418;70;51;60;40;12;32;33;71;18;16;25;28;19;43;88;427;66;52;55;39;10;30;36;63;21;16;27;25;24;47;86;423;60;48;72;37;14;31;39;60;22;18;32;33;19;35;81"
1,"367;51;50;44;41;10;29;37;92;18;24;26;50;17;77;91;358;43;52;45;46;13;28;32;96;16;17;27;44;14;90;103;368;44;58;54;37;14;28;37;88;15;19;23;43;19;84;93"
2,"373;43;45;30;47;10;28;22;95;22;23;29;64;25;80;88;368;42;41;38;42;9;23;22;102;27;25;23;71;23;82;86;367;42;48;37;48;10;31;25;94;20;25;27;66;23;69;92"
3,"413;43;45;45;36;4;31;24;86;11;21;23;51;20;80;91;408;47;46;36;37;3;37;21;83;13;19;25;55;17;89;88;406;41;43;45;40;6;34;27;81;14;21;26;51;16;79;94"
4,"440;86;49;55;38;14;22;39;57;17;21;23;21;18;43;81;428;97;52;56;45;14;21;36;52;15;17;25;25;17;47;77;432;107;55;57;38;14;20;32;55;16;15;23;19;16;48;77"
5,"465;99;51;66;22;13;27;46;34;24;8;29;22;11;30;77;459;102;58;67;24;16;30;45;36;19;5;29;19;10;28;77;469;107;52;65;23;12;27;50;30;20;7;30;20;12;28;72"
6,"404;32;34;45;51;6;23;28;102;22;22;38;45;28;65;79;431;45;33;30;47;6;25;22;103;17;24;35;56;24;51;75;423;40;36;31;50;8;27;24;95;26;23;34;49;23;62;73"
7,"478;56;39;24;39;14;18;19;87;19;16;28;46;12;57;72;471;56;37;25;38;13;21;15;90;20;14;22;50;12;59;81;451;65;39;29;34;12;20;22;88;16;11;29;52;13;67;76"
8,"357;56;50;37;29;5;41;32;66;21;15;25;35;19;73;163;374;57;50;30;25;5;39;31;69;21;17;24;30;20;67;165;357;51;42;44;24;6;37;32;66;21;16;25;34;19;85;165"
9,"440;72;44;37;43;9;29;25;61;19;19;35;41;19;44;87;435;66;42;40;40;7;30;27;63;18;22;35;47;24;39;89;423;69;50;44;40;7;30;28;62;18;19;36;38;22;44;94"
10,"488;86;50;58;29;14;26;34;49;14;16;26;22;11;34;67;480;85;48;60;31;13;29;32;49;13;15;26;21;13;41;68;440;86;44;62;28;15;25;34;63;15;16;25;23;11;60;77"
11,"435;52;46;28;54;9;32;36;66;19;21;31;37;27;44;87;425;56;45;30;51;10;34;35;73;15;23;28;43;23;44;89;408;54;42;35;48;8;33;41;67;17;21;29;40;21;63;97"
12,"461;68;48;56;31;11;28;23;54;12;10;29;35;12;70;76;457;75;52;51;27;9;26;25;67;9;10;27;41;12;65;71;458;78;51;59;32;11;26;27;53;9;9;28;29;12;66;76"
13,"276;94;53;50;25;4;54;63;26;12;13;32;25;5;91;201;263;93;59;52;24;5;58;79;19;11;16;32;16;5;84;208;257;92;51;46;21;3;54;72;20;8;15;31;17;5;104;228"
14,"351;55;33;47;29;13;37;31;81;22;19;16;49;14;99;128;355;52;35;39;27;13;36;37;85;16;16;17;54;16;108;118;366;59;33;36;25;12;39;33;86;14;15;18;51;15;98;124"
15,"621;108;17;30;14;4;13;10;68;23;6;14;27;12;22;35;649;100;18;20;16;6;11;8;74;24;5;14;23;13;14;29;650;101;17;20;14;4;10;8;77;23;4;13;26;12;13;32"
16,"479;89;48;36;36;3;31;29;43;20;12;14;35;8;58;83;475;80;36;33;31;4;32;29;64;22;13;12;41;10;60;82;453;88;38;44;38;3;27;33;53;15;10;17;33;8;71;93"
17,"454;132;38;80;20;5;29;31;50;13;10;11;23;8;52;68;497;141;39;57;16;5;22;29;44;17;11;10;25;9;45;57;503;133;37;64;19;4;23;27;40;15;12;6;21;15;46;59"
18,"593;181;25;58;18;4;15;19;23;13;4;8;11;8;12;32;607;187;22;51;17;5;12;17;21;14;3;11;11;7;14;25;598;190;22;62;17;5;12;17;18;16;2;10;8;6;14;27"
19,"487;115;28;42;20;9;26;24;51;15;12;15;36;8;65;71;502;112;27;44;19;9;23;26;55;15;12;14;37;8;55;66;495;118;27;46;18;9;21;27;57;17;11;14;34;8;55;67"
20,"549;115;28;34;19;13;18;16;52;23;14;15;38;7;32;51;584;121;23;26;19;9;13;17;59;24;13;13;41;5;18;39;561;136;18;26;18;9;17;11;56;22;13;16;40;8;26;47"
21,"616;104;26;35;22;6;14;18;49;18;6;20;24;12;20;34;616;97;27;47;20;7;19;20;44;18;9;15;28;12;14;31;618;98;22;46;23;6;18;19;43;15;8;22;23;9;16;38"
22,"416;132;53;96;29;15;19;43;39;26;11;21;14;11;35;64;454;136;54;93;31;17;17;48;29;22;10;25;10;12;15;51;438;142;53;95;33;19;16;46;39;24;12;22;7;12;18;48"
23,"437;96;52;45;37;15;36;39;44;18;15;27;25;6;51;81;441;94;52;46;36;14;35;40;46;18;15;26;25;5;50;81;442;96;52;45;36;14;35;39;45;18;15;27;24;5;50;81"
24,"478;71;32;36;30;7;31;27;74;19;12;13;34;9;76;75;506;74;35;29;29;7;29;24;70;18;13;15;34;8;60;73;507;74;35;29;31;7;30;24;69;18;13;15;32;8;59;73"
25,"320;27;29;17;38;6;42;24;101;17;26;20;98;19;127;113;306;24;33;18;41;5;39;21;108;19;22;25;98;16;129;120;310;32;26;16;32;6;42;22;111;14;24;23;100;16;139;111"
26,"379;76;26;73;26;6;13;35;93;16;10;31;47;8;71;114;371;73;28;60;30;9;15;34;98;16;9;30;54;8;78;111;382;69;28;62;27;6;15;40;85;16;9;33;55;9;74;114"
