0,"141;89;32;163;27;10;30;88;71;11;6;26;93;8;96;133;138;91;33;155;27;10;29;97;70;10;7;25;95;9;97;131;143;86;33;154;26;11;28;97;75;12;6;23;91;7;101;131"
1,"284;20;67;26;51;6;46;38;69;13;36;18;77;14;134;125;289;18;61;24;54;6;41;37;75;16;30;27;69;14;134;129;255;19;61;35;53;4;46;41;73;13;31;21;78;11;145;138"
2,"353;37;57;54;48;6;39;41;56;18;26;31;56;15;73;114;347;47;60;50;41;9;41;46;70;16;20;31;51;17;67;111;347;39;54;53;48;9;42;42;60;16;24;31;53;15;81;110"
3,"432;70;54;63;42;17;31;43;50;15;19;29;33;11;35;80;412;69;47;69;39;14;33;41;53;16;21;32;35;12;44;87;408;82;46;62;35;13;37;41;55;15;21;29;33;13;45;89"
4,"470;83;33;63;30;9;20;25;69;18;13;29;49;13;41;59;475;84;36;67;30;11;18;22;65;16;13;27;53;15;41;51;485;86;34;65;30;9;17;26;74;16;12;25;49;14;36;46"
5,"345;26;42;19;56;7;19;18;127;21;34;24;93;22;85;86;366;30;40;16;48;6;23;18;112;20;33;23;89;21;97;82;348;32;39;18;48;8;23;16;120;21;34;25;95;22;93;82"
6,"443;60;51;28;40;11;34;22;80;15;18;29;42;15;42;94;419;59;50;30;44;11;33;22;89;16;17;29;41;16;53;95;414;54;49;42;39;9;34;27;88;18;14;34;47;15;44;96"
7,"426;56;54;35;44;9;37;34;74;20;24;29;50;9;43;80;407;63;48;37;43;5;36;32;79;15;21;31;50;9;61;87;414;61;50;42;36;5;34;36;74;21;20;29;49;9;54;90"
8,"473;48;52;25;48;11;25;19;88;25;17;27;45;13;39;69;466;51;55;27;51;12;25;19;91;25;15;23;39;10;41;74;438;49;49;36;43;12;26;20;92;26;19;27;46;12;56;73"
9,"485;50;41;31;43;4;25;11;72;20;17;24;48;15;69;69;473;48;35;35;39;5;23;12;85;21;20;26;44;14;70;74;470;50;39;43;38;5;21;16;72;21;15;29;42;15;80;68"
10,"504;49;59;30;29;18;26;18;76;9;17;29;51;5;46;58;480;53;56;37;31;15;28;18;82;6;21;31;52;5;43;66;492;48;55;42;32;16;21;19;75;11;15;29;48;4;56;61"
11,"550;53;37;40;36;8;28;24;49;20;20;37;33;10;24;55;532;65;35;51;33;7;28;24;49;24;17;25;36;12;32;54;491;56;31;59;34;6;26;22;62;23;21;34;37;12;44;66"
12,"540;61;38;26;40;10;24;10;72;16;16;21;33;18;41;58;519;64;41;37;38;10;21;12;67;17;14;22;39;17;49;57;518;62;37;30;37;12;25;10;81;18;15;21;36;15;49;58"
13,"166;110;28;86;20;6;18;56;62;20;9;16;97;16;140;174;169;106;28;89;18;7;15;53;62;20;8;18;96;18;143;174;168;108;27;87;24;3;15;54;60;17;11;17;95;18;140;180"
14,"469;62;28;151;23;10;13;27;72;6;3;31;64;3;16;46;482;60;26;139;26;7;11;31;57;9;8;33;62;4;16;53;498;64;28;136;27;6;11;33;53;6;5;31;63;5;12;46"
15,"182;18;18;42;63;20;19;107;145;11;32;61;65;19;25;197;184;17;15;44;63;19;16;105;147;11;33;60;63;20;29;198;186;18;15;44;60;20;17;104;150;11;31;61;62;19;28;198"
16,"123;36;37;148;66;3;47;49;35;19;7;65;117;28;72;172;128;36;38;151;66;3;48;50;33;18;6;66;112;28;72;169;126;38;38;148;70;3;46;50;33;18;6;65;117;27;64;175"
17,"396;67;54;70;33;6;36;41;72;15;17;24;33;11;57;92;404;66;55;60;35;8;38;40;63;13;17;23;38;10;61;93;386;71;50;83;29;6;41;39;63;14;17;19;31;10;65;100"
18,"549;124;26;59;30;11;14;14;49;25;9;17;20;10;28;39;583;132;26;44;31;15;10;13;45;28;12;16;20;10;13;26;592;137;26;47;26;15;8;16;40;24;9;15;16;11;17;25"
