0,"429;56;65;46;22;6;40;34;57;11;10;16;36;19;77;100;419;55;65;52;22;6;42;34;57;12;11;18;34;18;74;105;428;56;65;48;23;6;40;34;60;11;11;16;35;20;73;98"
1,"382;61;47;53;44;9;35;25;78;25;19;29;43;20;62;92;375;58;47;49;44;7;36;24;80;25;17;30;47;20;68;97;377;65;50;63;46;8;33;25;76;25;15;29;41;20;57;94"
2,"309;36;52;30;41;6;56;34;60;19;17;26;44;12;139;143;320;38;57;31;41;6;59;37;59;15;17;25;42;13;126;138;297;31;61;27;43;6;65;36;61;16;15;23;44;11;137;151"
3,"415;48;38;42;33;13;28;18;75;19;22;28;47;22;86;90;400;50;48;39;39;11;29;20;61;21;27;30;45;20;86;98;415;45;38;36;35;12;29;17;74;19;24;28;52;25;84;91"
4,"440;60;45;47;32;3;24;18;80;10;14;26;38;10;89;88;435;58;43;47;33;3;24;21;79;11;15;31;37;9;89;89;433;61;45;55;36;3;27;19;76;11;17;26;35;9;84;87"
5,"443;44;38;29;34;4;44;20;74;11;18;27;46;15;73;104;423;47;46;28;35;4;43;23;75;13;18;26;46;14;80;103;435;49;43;31;37;4;40;22;72;14;18;26;40;17;71;105"
6,"434;54;40;40;36;8;27;16;95;21;14;29;43;28;62;77;413;63;34;45;35;8;23;18;98;24;12;32;42;24;72;81;427;58;31;46;35;10;26;15;90;22;15;31;46;25;67;80"
7,"423;50;34;53;48;4;23;23;94;17;20;53;37;17;47;81;451;58;38;51;45;2;25;31;78;14;15;50;36;16;42;72;409;53;34;50;42;1;26;24;87;17;20;55;35;18;64;89"
8,"192;93;23;95;24;5;24;60;76;32;7;32;116;26;82;137;184;104;23;94;31;7;30;55;72;26;6;34;109;28;82;139;176;107;28;94;27;7;37;55;69;26;6;35;109;27;79;142"
9,"454;58;42;49;27;5;34;24;57;14;10;29;33;18;86;84;473;61;47;46;29;6;33;28;54;15;14;21;33;18;68;78;454;66;46;46;28;5;34;24;69;19;13;22;34;16;68;80"
10,"370;47;56;46;36;12;51;40;60;10;26;26;39;15;78;112;382;48;58;42;35;13;53;42;50;9;25;24;38;14;79;112;378;46;56;39;37;12;52;40;51;10;26;26;35;15;86;115"
11,"335;51;43;53;30;5;46;34;94;13;23;21;62;20;86;108;350;58;45;50;37;5;39;34;88;10;21;22;57;22;85;101;348;46;39;41;32;5;44;31;88;13;23;18;68;22;99;107"
12,"441;48;44;45;32;11;31;23;85;21;7;24;32;13;73;94;465;42;53;40;33;12;28;19;79;24;8;23;35;17;63;83;455;44;55;44;34;12;28;20;77;25;11;22;36;14;64;83"
13,"296;88;42;60;16;5;26;63;61;15;7;14;45;9;128;149;290;89;44;60;15;5;29;65;64;14;8;8;43;12;127;151;296;92;44;55;14;6;28;63;65;14;9;9;44;9;126;150"
14,"329;48;51;46;42;12;40;32;70;16;26;28;52;20;102;110;346;48;50;40;41;13;37;30;69;18;25;29;51;20;97;110;330;50;49;41;41;11;38;30;75;19;25;29;61;20;98;107"
15,"579;66;18;26;21;11;14;12;89;20;10;18;39;16;50;35;580;69;18;22;22;13;15;10;89;19;8;15;41;17;48;38;609;75;23;23;21;14;13;10;82;20;8;14;32;15;34;31"
16,"245;28;51;36;43;8;76;50;55;12;21;33;59;12;142;153;253;30;53;45;41;7;75;42;64;11;19;31;59;14;129;151;242;31;48;42;41;5;77;46;57;8;23;32;54;13;142;163"
17,"500;108;25;44;21;9;19;21;52;15;9;19;39;10;67;66;520;128;33;28;24;11;20;22;51;14;9;18;28;12;47;59;542;121;29;29;21;10;17;25;46;13;8;25;29;13;42;54"
18,"511;82;27;29;18;4;23;15;84;18;8;21;36;17;67;64;533;86;23;31;18;8;24;9;69;18;7;20;34;17;61;66;548;88;27;29;19;8;16;10;74;18;9;18;29;19;51;61"
19,"482;52;35;35;32;9;21;16;82;19;12;26;41;14;75;73;474;65;39;40;34;11;19;15;88;20;6;20;42;15;65;71;484;58;29;34;34;7;17;16;97;24;10;20;44;16;71;63"
20,"206;44;34;51;30;8;39;50;88;9;19;22;88;17;118;201;225;58;36;53;39;6;37;43;83;18;20;22;77;18;107;182;224;56;39;57;34;7;41;48;84;16;15;26;77;15;102;183"
21,"174;59;21;67;27;5;26;52;100;23;9;22;133;13;132;161;192;70;26;80;21;6;31;54;88;21;8;27;122;23;119;136;185;87;30;76;23;6;29;51;87;19;7;29;115;20;120;140"
22,"172;140;27;87;18;3;32;56;28;32;4;17;80;34;139;155;178;131;31;86;21;3;32;54;26;35;5;19;80;35;133;155;181;136;32;79;19;3;31;50;27;37;3;19;80;35;142;150"
23,"392;46;35;32;38;11;36;23;97;20;24;22;54;26;82;86;391;45;28;33;39;8;31;19;100;16;25;25;58;25;87;94;384;54;28;34;36;7;34;19;102;19;23;21;59;23;89;92"
24,"377;40;41;29;35;7;32;14;119;20;17;18;74;17;93;91;379;40;43;22;35;8;34;16;116;19;18;18;74;17;91;94;372;37;42;24;35;8;33;16;122;20;24;15;75;18;92;91"
25,"432;75;42;59;34;6;33;29;42;26;19;28;31;15;57;96;432;75;42;58;34;6;33;28;42;26;19;27;31;14;57;100;424;85;41;57;32;6;35;27;44;28;19;29;34;13;55;95"
26,"300;111;17;54;15;9;17;44;86;15;8;15;47;17;113;156;275;100;20;54;13;9;19;46;91;18;9;17;46;16;123;168;261;98;20;58;14;5;27;50;73;14;8;21;50;14;133;178"
27,"266;77;19;144;23;5;19;45;196;8;3;20;36;5;41;117;292;78;19;142;21;5;15;45;183;12;1;20;32;7;36;116;293;75;23;101;29;6;11;40;197;8;3;27;39;11;46;115"
28,"472;62;34;61;31;6;22;16;81;14;7;27;39;8;60;84;481;66;31;61;29;6;23;16;75;17;6;28;38;7;59;81;498;64;34;65;30;7;22;14;70;15;6;27;37;7;51;77"
29,"506;62;41;32;26;6;28;16;65;18;12;29;34;18;58;73;514;69;40;39;25;6;28;16;58;16;12;27;31;17;55;71;515;68;41;34;25;6;28;17;60;14;13;27;33;17;54;72"
30,"508;79;28;53;31;2;21;25;78;17;14;34;26;11;40;57;513;83;24;55;27;3;19;26;76;17;14;37;27;11;39;53;517;83;25;51;27;3;19;26;73;17;11;36;22;11;47;56"
31,"509;96;33;38;14;4;35;19;49;12;8;17;32;12;66;80;501;93;31;40;16;5;30;17;47;10;10;19;28;15;84;78;518;94;31;40;16;7;32;16;45;12;6;20;31;13;66;77"
32,"490;70;42;42;23;6;29;29;62;17;15;20;30;14;57;78;485;73;42;41;25;4;26;29;68;17;14;21;30;16;55;78;489;72;38;49;20;5;30;31;54;17;10;26;29;15;58;81"
33,"246;81;34;45;33;10;32;32;79;23;13;21;74;21;146;134;244;77;33;46;34;9;38;31;78;24;16;24;75;21;137;137;247;81;36;49;34;8;34;32;77;23;14;22;74;22;135;136"
34,"205;107;19;61;15;0;35;42;57;30;4;25;86;31;168;139;209;107;20;66;17;1;34;39;60;28;3;23;90;27;159;141;203;107;19;65;17;1;36;39;61;30;2;27;92;27;157;141"
35,"231;81;26;53;16;6;27;40;105;21;7;18;77;13;141;162;204;88;27;61;18;4;27;67;97;16;10;18;77;17;140;153;203;79;29;84;18;6;36;66;90;13;7;19;72;12;133;157"
36,"347;58;28;41;35;6;33;29;81;15;13;27;66;11;137;97;365;60;28;36;30;7;29;26;95;14;10;23;71;13;132;85;364;57;27;34;31;6;27;24;96;15;11;20;81;11;134;86"
