0,"280;36;51;40;39;4;46;39;80;10;19;32;67;19;127;135;276;35;59;32;44;3;49;37;79;12;24;28;71;23;126;126;272;32;58;31;46;4;49;35;77;9;23;35;68;22;131;132"
1,"278;29;69;27;52;12;45;37;75;20;31;22;52;15;118;142;288;31;62;32;53;11;42;38;73;20;32;22;55;16;111;138;268;30;61;32;49;11;44;38;71;22;33;23;53;14;127;148"
2,"325;38;64;33;46;7;40;45;70;13;27;27;57;18;98;116;306;46;65;40;40;8;42;49;69;15;30;29;57;17;91;120;289;39;62;46;43;6;46;46;68;11;24;33;57;14;106;134"
3,"401;58;43;54;38;8;26;38;68;21;29;38;49;17;53;83;381;58;44;61;38;7;28;35;68;18;26;44;54;16;54;92;401;62;43;53;37;7;24;38;64;21;26;41;50;18;59;80"
4,"465;81;44;58;33;15;26;29;58;18;9;22;27;14;50;75;490;90;44;60;33;16;28;28;48;16;11;24;28;13;29;66;477;84;46;63;33;14;30;30;48;19;13;28;28;14;28;69"
5,"333;49;35;28;49;7;32;19;114;19;29;23;76;13;100;98;324;47;38;24;50;6;28;24;122;14;24;26;89;14;99;95;348;48;34;25;51;6;27;23;110;17;33;25;75;15;94;93"
6,"367;72;56;42;47;6;31;22;88;17;11;18;51;17;82;97;355;67;58;38;45;7;38;20;84;15;13;19;55;18;87;105;367;64;57;40;47;7;33;21;85;16;10;20;49;20;88;100"
7,"388;48;52;40;57;4;35;29;77;15;20;35;51;16;61;96;366;58;52;39;53;6;34;30;84;16;22;30;53;11;67;103;360;60;50;44;56;7;36;28;82;16;21;35;53;15;67;94"
8,"479;50;32;48;29;9;26;19;98;10;19;25;44;20;54;62;471;57;29;51;30;9;26;20;92;12;18;21;46;17;56;69;453;55;29;51;29;9;29;22;96;10;19;18;43;17;61;83"
9,"439;48;49;45;50;10;32;22;87;16;22;28;31;14;51;80;448;54;44;49;46;10;29;24;93;14;21;23;34;15;45;75;446;60;47;46;49;8;29;27;89;15;20;23;32;16;43;74"
10,"506;50;33;30;36;6;34;24;64;17;22;30;46;11;46;69;478;47;34;32;38;6;31;26;74;16;19;36;51;10;54;72;485;58;29;39;31;5;30;31;69;18;16;33;49;10;51;70"
11,"517;67;51;39;28;11;29;28;62;12;13;11;34;21;42;59;511;75;48;41;34;11;27;19;73;11;15;10;38;20;39;52;490;67;44;51;29;13;24;21;73;12;16;13;36;17;57;61"
12,"470;61;41;39;30;8;35;18;75;16;17;25;43;20;48;78;451;64;43;42;33;9;32;24;79;14;14;27;44;18;51;79;443;61;38;64;30;11;34;20;82;16;11;25;36;16;53;84"
13,"392;41;54;46;41;7;40;34;87;15;15;34;50;19;53;96;398;41;54;40;43;7;40;32;90;15;15;31;52;18;55;93;391;44;53;43;45;8;39;28;90;14;15;29;53;18;57;97"
14,"461;94;48;93;29;13;20;37;50;16;8;27;15;11;30;72;458;102;54;96;22;14;19;45;40;15;8;28;19;9;28;67;459;108;54;99;26;12;22;44;35;15;9;24;15;8;25;69"
15,"361;54;38;67;47;8;30;43;71;14;22;33;49;13;60;114;350;59;38;62;44;9;35;40;74;19;31;25;58;8;60;112;367;63;40;62;44;7;34;49;66;18;26;23;49;13;55;108"
16,"277;46;46;79;40;16;30;78;67;8;22;39;64;10;70;132;265;48;48;80;39;17;35;82;66;8;25;39;60;9;63;140;275;47;49;81;46;17;30;78;70;11;23;38;63;9;60;127"
17,"328;67;56;53;47;9;30;34;77;21;19;34;41;14;84;110;370;65;53;47;48;12;30;34;68;23;21;34;41;13;61;104;350;68;60;48;46;9;33;33;71;25;20;32;47;16;61;105"
18,"521;117;29;43;29;12;17;15;52;32;13;17;24;21;24;58;502;132;36;41;28;10;19;17;50;29;10;25;20;24;30;51;538;130;33;37;29;9;18;17;46;28;9;21;23;28;15;43"
19,"470;111;43;62;33;14;18;30;53;24;7;24;18;13;43;61;505;121;39;49;29;14;20;29;42;23;7;28;21;12;28;57;466;123;37;74;32;13;16;28;49;23;6;25;16;14;40;62"
20,"472;81;34;62;30;12;20;19;80;19;9;22;36;14;57;57;521;84;37;42;28;14;21;19;72;19;10;21;30;11;41;54;534;84;35;51;28;15;17;21;63;20;9;25;29;12;33;48"
21,"400;63;40;26;41;9;25;23;104;18;20;26;65;24;67;73;399;56;46;24;43;9;20;21;97;18;18;29;67;23;69;85;410;62;42;30;42;10;21;19;104;18;16;26;67;23;66;68"
