0,"413;54;56;32;30;8;46;27;69;18;22;17;52;12;77;91;405;55;56;39;30;8;45;28;67;18;22;19;52;12;77;91;407;56;57;35;29;7;47;28;68;19;22;17;50;12;76;94"
1,"299;50;56;48;52;13;50;33;73;11;24;33;41;20;92;129;288;47;59;49;54;13;55;28;70;14;25;33;47;19;95;128;279;46;58;54;54;11;58;39;69;12;24;35;45;19;95;126"
2,"436;40;40;46;47;6;27;24;80;28;14;29;44;20;58;85;439;45;39;30;42;7;26;19;82;33;20;34;50;21;54;83;445;44;47;31;47;6;24;23;80;30;15;25;48;21;57;81"
3,"414;63;57;48;44;7;29;34;66;19;20;25;39;13;55;91;423;64;60;53;39;8;30;33;67;15;19;22;33;14;53;91;417;58;60;53;41;8;31;31;65;16;20;22;32;15;60;95"
4,"372;51;39;33;46;6;27;33;80;25;24;21;55;15;89;108;371;60;44;32;43;8;33;42;78;23;22;19;49;13;83;104;370;55;32;40;45;7;28;38;79;24;25;18;50;13;93;107"
5,"438;46;34;32;33;11;23;18;95;21;16;35;70;22;63;67;435;47;35;32;32;10;22;17;97;22;18;38;72;19;60;68;451;47;33;25;34;9;22;14;105;22;19;34;77;22;48;62"
6,"467;56;48;39;27;8;35;16;72;19;15;15;58;19;61;69;471;55;46;31;32;8;36;18;68;22;17;20;47;18;61;74;445;59;45;40;28;8;35;21;80;20;17;20;47;19;62;78"
7,"486;60;39;44;26;9;35;19;75;17;9;20;38;20;59;68;483;64;39;39;26;10;37;18;73;16;11;17;35;18;65;73;481;67;39;37;25;8;34;17;73;16;11;18;39;17;72;70"
8,"537;133;33;51;26;8;19;28;44;14;12;26;14;15;12;52;506;132;34;49;31;11;19;29;45;10;14;29;19;13;21;62;490;132;32;61;27;10;16;30;54;15;12;30;19;15;23;58"
9,"486;91;35;35;37;7;21;19;62;19;11;32;39;10;53;67;492;88;37;32;39;5;19;21;64;24;8;26;42;13;54;60;488;84;34;46;39;8;23;17;59;20;13;30;38;13;49;63"
10,"465;54;47;34;40;11;28;27;71;15;16;19;48;12;61;76;461;55;46;35;35;9;29;28;74;15;14;20;50;12;66;75;452;61;42;41;33;11;32;26;67;16;16;20;43;11;69;84"
11,"391;51;37;29;44;6;33;15;88;17;20;26;57;20;97;93;367;52;44;39;43;7;35;18;87;19;18;29;64;18;91;93;379;53;37;31;45;6;32;15;98;17;19;24;60;19;97;92"
12,"343;69;38;49;29;7;27;21;83;23;15;20;84;12;105;99;346;65;32;39;38;6;19;18;91;25;19;20;85;12;104;105;333;76;37;57;29;9;23;29;76;24;14;24;75;15;101;102"
13,"359;45;55;37;44;4;35;25;78;20;19;29;66;23;91;94;360;39;54;34;45;3;31;27;81;20;22;32;68;21;85;102;352;42;58;37;44;4;29;30;88;20;21;27;66;20;87;99"
14,"561;73;20;32;20;8;12;13;95;28;14;15;34;12;46;41;585;78;19;27;19;7;12;15;87;28;12;14;32;11;40;38;605;77;16;29;19;8;10;12;91;30;12;11;28;12;29;35"
15,"288;39;55;46;32;6;60;41;45;12;25;27;58;10;137;143;264;36;58;43;27;3;60;34;49;12;24;35;64;14;151;150;267;34;54;47;25;5;60;41;42;12;27;26;54;11;169;150"
16,"463;108;43;60;22;10;27;33;44;22;7;36;18;8;34;89;465;125;44;60;26;8;24;34;43;18;7;38;19;10;27;76;477;114;39;56;24;9;25;37;46;17;7;34;19;11;31;78"
17,"488;92;24;41;19;7;22;25;69;20;12;23;31;19;66;66;524;95;30;30;18;7;22;32;67;20;15;22;34;20;40;48;525;101;29;27;18;7;19;29;63;21;13;21;30;20;50;51"
18,"577;84;21;35;22;7;9;15;97;14;9;10;26;8;44;46;617;91;23;26;21;6;6;16;90;11;6;10;26;9;27;39;633;84;20;21;19;7;9;13;94;15;9;10;28;9;19;34"
19,"529;68;22;30;24;2;24;18;77;26;16;19;32;17;55;65;515;67;30;26;27;4;21;18;80;23;14;13;39;16;64;67;526;62;24;35;26;3;18;15;87;29;14;17;31;17;52;68"
20,"403;88;44;59;32;8;19;22;52;14;13;19;28;8;100;115;402;98;46;47;27;8;24;29;52;16;11;22;30;7;93;112;424;94;46;52;26;8;23;31;48;11;13;20;25;11;86;106"
21,"400;109;48;53;41;13;37;32;30;26;16;24;29;10;70;86;410;116;46;37;38;13;41;29;32;23;17;22;34;8;71;87;420;116;53;49;40;13;34;30;29;20;17;17;29;8;68;81"
22,"520;93;25;37;27;5;16;12;74;16;7;22;38;7;62;63;556;100;22;33;27;4;13;12;70;17;9;17;33;8;44;59;554;94;23;36;26;4;15;10;73;18;6;19;38;5;45;58"
23,"496;60;25;18;32;4;14;13;97;12;16;11;68;12;79;67;487;63;24;23;27;5;16;12;100;15;8;14;73;9;79;69;481;69;25;26;25;5;16;11;88;15;11;16;68;10;83;75"
24,"516;89;36;70;29;4;18;18;52;20;14;32;26;11;32;57;515;88;36;83;30;5;19;20;43;20;15;31;21;10;29;59;500;83;38;86;34;4;21;19;46;22;16;33;21;10;28;63"
25,"195;89;20;60;19;3;25;28;94;26;5;15;111;15;170;149;192;93;25;58;18;5;26;29;98;27;4;13;103;17;168;148;186;99;27;60;18;6;29;33;95;24;10;14;104;19;159;141"
26,"495;80;38;48;31;7;22;26;73;12;18;23;29;20;42;60;500;87;39;52;31;10;22;26;61;10;21;22;29;19;43;52;509;85;35;49;29;9;22;27;63;14;18;20;25;18;51;50"
27,"499;109;39;36;31;7;27;21;60;11;10;27;19;17;39;72;502;111;38;37;31;6;26;22;60;12;12;28;18;17;31;73;515;109;37;38;32;7;26;20;58;11;11;26;17;16;30;71"
28,"459;81;40;50;32;9;31;25;69;18;20;16;37;17;50;70;463;84;42;53;29;11;31;24;66;18;19;16;36;16;46;70;472;84;38;50;31;8;29;25;66;16;20;16;35;18;47;69"
29,"520;88;45;25;28;11;21;25;67;14;14;14;31;9;52;60;504;89;47;31;27;11;20;25;67;15;14;14;32;10;56;62;518;91;46;26;27;11;20;25;67;14;14;14;30;10;53;58"
30,"502;89;39;35;39;10;20;18;59;15;16;25;32;14;48;63;494;98;38;37;34;11;21;14;72;17;14;24;35;15;47;53;487;96;37;45;39;8;18;24;64;18;15;26;35;17;43;52"
31,"487;71;42;29;32;5;27;20;71;14;18;16;52;14;57;69;464;80;44;42;25;5;30;25;67;16;17;19;45;11;61;73;479;74;40;30;28;5;28;21;75;13;17;19;50;11;63;71"
32,"314;90;55;43;29;7;54;29;41;14;23;16;44;12;132;121;324;84;55;38;27;7;50;27;47;18;20;15;50;14;132;116;325;87;56;38;28;7;56;26;42;14;22;15;47;12;128;121"
33,"351;77;42;38;23;10;32;20;57;10;19;12;28;16;160;129;342;78;44;38;22;10;30;22;61;10;19;14;31;16;160;127;345;90;39;36;17;6;31;25;62;10;15;11;34;18;161;124"
34,"205;34;47;45;47;3;53;31;61;7;24;27;62;12;190;176;208;36;45;38;42;3;60;35;56;7;29;27;58;16;187;177;210;29;45;36;48;5;52;23;63;9;25;28;72;14;195;170"
35,"234;27;43;19;58;7;44;20;78;9;24;25;91;13;177;155;224;23;45;16;53;5;39;20;83;9;25;24;95;15;189;159;221;27;36;21;52;6;45;19;81;11;26;24;93;16;188;158"
36,"460;91;42;42;31;10;24;19;73;21;11;13;40;18;56;73;462;92;39;42;30;8;27;19;72;21;11;13;38;19;59;72;442;92;41;46;30;8;23;23;76;24;12;12;40;19;63;73"
37,"216;65;45;52;28;4;37;24;56;19;13;17;81;10;209;148;197;52;39;43;21;5;41;17;73;14;21;11;106;15;243;126;195;55;34;45;19;5;44;15;64;18;23;16;99;12;235;145"
38,"198;98;20;47;14;6;25;59;76;18;8;15;93;24;145;178;214;100;20;42;13;5;29;53;75;20;8;17;80;24;155;169;210;100;21;44;14;6;27;50;77;21;9;14;84;26;152;169"
39,"199;98;19;87;23;5;29;93;90;27;12;24;65;20;101;132;167;99;25;89;17;5;28;106;87;23;12;29;75;22;111;129;179;88;25;89;17;4;29;110;81;27;11;27;77;18;104;138"
40,"289;133;12;10;10;9;19;24;18;8;10;11;16;9;204;242;307;121;10;14;8;8;19;26;15;6;11;12;17;7;207;236;298;131;13;17;8;9;18;26;17;9;9;12;17;8;203;229"
41,"339;122;16;12;9;6;26;19;23;12;8;7;21;16;200;188;342;120;15;12;7;5;28;18;22;12;8;8;22;17;203;185;336;122;16;15;7;5;31;21;20;12;8;7;22;19;199;184"
42,"164;37;28;55;39;11;26;94;101;15;18;20;124;17;118;157;152;38;28;54;27;7;28;94;98;11;21;18;129;15;141;163;171;42;24;51;33;9;19;81;109;15;22;24;124;20;130;150"
43,"220;60;26;51;33;2;35;97;47;12;14;25;53;6;160;183;198;63;23;33;36;9;35;90;50;10;17;29;71;9;184;167;215;46;26;43;32;2;39;89;64;13;13;24;87;13;166;152"
44,"218;65;30;42;20;2;33;53;59;12;12;10;49;11;182;226;198;67;30;35;17;2;35;52;69;8;16;8;49;10;201;227;245;75;38;32;16;4;31;70;66;12;15;5;40;8;158;209"
45,"243;51;27;64;30;6;48;60;44;7;15;16;66;18;152;177;242;56;25;53;30;3;43;55;52;3;17;20;79;15;156;175;248;58;27;52;31;4;39;50;55;6;15;15;77;14;160;173"
46,"265;49;27;52;35;1;43;53;53;7;17;23;48;11;170;170;288;52;19;54;34;2;36;44;51;9;21;20;45;11;179;159;289;48;18;62;33;3;38;49;54;11;20;18;42;12;171;156"
47,"186;80;20;73;24;5;34;94;77;20;12;27;77;16;104;175;178;77;22;76;23;6;41;82;79;17;14;25;80;20;97;187;192;78;22;68;19;6;41;78;76;20;13;28;83;21;101;178"
48,"210;84;21;91;27;6;29;71;79;16;14;24;67;18;102;165;206;74;22;87;26;4;33;59;79;16;13;21;71;19;125;169;215;82;20;86;23;6;30;57;80;18;12;22;73;16;113;171"
49,"169;88;31;131;26;4;25;48;75;14;11;12;127;16;125;122;176;82;34;122;27;5;27;38;72;18;12;11;125;20;135;120;168;91;30;126;28;7;25;40;81;14;13;10;127;18;128;118"
50,"185;110;23;77;21;6;17;45;93;17;4;16;130;14;160;106;202;107;19;75;16;7;19;39;81;22;6;16;133;15;170;97;181;105;18;75;16;4;18;39;97;20;6;17;149;15;165;99"
51,"307;84;21;48;24;6;16;57;160;20;16;21;66;10;81;87;340;67;18;25;7;7;14;51;200;19;10;12;88;10;87;69;335;66;20;24;15;6;16;45;197;19;10;18;87;7;78;81"
52,"192;127;13;46;14;3;17;53;65;16;5;17;77;5;204;170;186;127;19;56;11;5;19;58;86;15;8;14;78;7;183;152;188;126;15;54;10;4;23;58;83;16;7;13;77;6;191;153"
53,"247;174;16;11;7;3;26;22;24;11;3;11;41;7;238;183;235;172;19;15;8;2;26;24;16;6;7;8;32;8;263;183;245;171;17;16;5;4;27;20;20;7;5;9;36;7;256;179"
54,"255;208;15;12;7;2;22;13;28;17;4;3;18;8;243;169;247;207;12;9;9;1;22;10;26;17;7;5;21;11;257;163;252;201;14;11;10;1;20;8;25;15;6;4;21;8;261;167"
55,"314;117;22;23;18;4;23;14;40;23;13;5;45;9;240;114;312;125;23;26;16;2;22;17;47;11;12;8;44;9;232;118;276;112;20;32;15;2;31;12;47;11;11;9;54;9;265;118"
56,"367;164;31;40;16;5;21;37;35;9;12;16;41;17;114;99;370;160;32;29;22;5;22;25;40;10;10;18;41;14;118;108;369;153;34;38;16;8;27;34;36;10;9;15;39;14;113;109"
57,"305;123;30;38;25;6;28;24;60;23;15;14;45;17;132;139;306;118;35;48;23;9;32;27;53;21;12;15;44;15;118;148;309;116;34;47;17;7;31;28;50;21;13;10;50;18;126;147"
58,"326;76;37;72;26;9;37;46;76;10;16;17;52;12;99;113;333;81;37;69;24;10;37;53;73;9;18;17;55;15;96;97;331;75;39;71;22;9;34;47;74;14;14;20;49;13;101;111"
59,"320;93;13;13;9;1;21;21;38;10;3;3;34;10;227;208;285;83;14;12;9;1;14;18;33;11;3;4;23;9;280;225;341;104;10;19;5;4;19;22;39;8;1;3;22;9;207;211"
60,"327;120;16;30;11;0;14;32;33;5;3;10;35;5;190;193;308;117;16;23;11;3;15;27;35;5;5;9;37;5;221;187;324;120;16;26;14;2;17;27;33;4;7;9;35;4;213;173"
